year,month,ISO3,country,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export
2022,8,IND,India,681,917,542,36,627,2176,2803,4386111,30590966,419446,10739,8167028,35407367,43574507,4474675,9649769,440286,56803,4642182,14621616,19263841
2022,8,IRL,Ireland,135,24,109,81,76,349,425,314751,361170,108785,63472,670803,848196,1519016,266786,6497,103014,21314,115683,397620,513311
2022,8,IRN,Iran,89,44,240,47,83,420,503,400398,1477335,172645,9400,1561872,2059816,3621700,204986,594439,152648,2054,1341807,954162,2295980
2022,8,IRQ,Iraq,37,16,19,6,160,78,238,301038,558869,29308,2715,440266,891942,1332217,0,0,204,865,12703288,1069,12704359
2022,8,ISL,Iceland,42,6,25,0,15,73,88,50129,84023,9935,0,68249,144089,212341,52115,115,13557,0,9740,65788,75529
2022,8,ISR,Israel,235,78,136,46,36,495,531,788262,1270052,319958,53553,19629,2431884,2451515,115330,536303,20645,145,230547,672456,903014
2022,8,ITA,Italy,797,198,421,512,816,1928,2744,3402055,3486879,810031,290683,10199363,7989785,18189216,3486502,131513,307122,289524,3279289,4214754,7494060
2022,8,JAM,Jamaica,130,12,22,16,67,180,247,277241,91760,28288,6395,290767,403690,694463,24014,226226,23047,4076,81441,277372,358816
2022,8,JOR,Jordan,25,30,17,13,12,85,97,194470,457479,21818,13635,417290,687414,1104708,4491,596283,36311,788,70604,637880,708485
2022,8,JPN,Japan,2927,3198,8789,1561,9214,16475,25689,8873619,28184389,4139030,205492,18591380,41403412,59995507,6737488,4965898,4013867,555976,8653397,16273941,24927875
2022,8,KAZ,Kazakhstan,0,0,44,11,22,55,77,0,0,5596,9192,202,14791,14993,0,0,42732,1127,177989,43860,221856
2022,8,KEN,Kenya,34,21,12,12,24,79,103,386926,400011,74994,3541,617838,865487,1483337,9189,31899,4821,0,10826,45910,56737
2022,8,KHM,Cambodia,50,1,10,1,16,62,78,142656,16590,9668,0,87114,168916,256035,18161,0,1369,0,747,19531,20279
2022,8,KIR,Kiribati,2,0,0,0,1,2,3,4529,0,0,0,0,4529,4529,0,0,0,0,6517,0,6517
2022,8,KNA,St.  Kitts and Nevis,10,0,7,13,7,30,37,5741,0,4521,1288,4301,11550,15851,671,0,296,145,413,1112,1525
2022,8,KOR,Korea,1635,537,1137,262,2191,3571,5762,6967803,15906674,1515560,91292,19047876,24481526,43529494,6298729,2224867,817827,287431,10447126,9629019,20076239
2022,8,KWT,Kuwait,47,45,18,16,83,126,209,193860,1341141,42403,7171,139362,1584593,1723955,51813,229917,12897,952,3138719,295583,3434306
2022,8,LBN,Lebanon,70,12,85,9,36,176,212,210407,122422,93349,3694,420970,429883,850862,78964,81502,39916,1408,4746,201800,206549
2022,8,LBR,Liberia,10,12,3,0,8,25,33,41298,32299,963,0,21725,74560,96285,486,454193,130,0,10710,454810,465520
2022,8,LBY,Libya,70,20,50,5,65,145,210,155344,382735,52600,9230,523610,599920,1123533,21434,85498,34180,264,1231620,141379,1373003
2022,8,LCA,St.  Lucia,16,0,17,4,18,37,55,13729,0,7514,327,155727,21571,177300,1155,0,8871,90,14351,10116,24467
2022,8,LKA,Sri Lanka,266,10,15,14,42,305,347,1157090,189324,8997,12917,273344,1368334,1641683,726878,89212,26865,4910,1562,847871,849435
2022,8,LTU,Lithuania,95,20,101,10,70,226,296,325893,190604,79077,2469,945271,598059,1543338,403651,539627,75849,1092,454971,1020239,1475222
2022,8,LVA,Latvia,80,43,228,6,52,357,409,43801,392802,74746,216,176655,511579,688245,164593,912710,332681,3216,400593,1413230,1813836
2022,8,MAC,Macao SAR,6,1,2,0,6,9,15,0,3930,0,0,5890,3930,9820,0,6921,2016,0,332,8937,9269
2022,8,MAF,Saint Martin,3,0,2,3,4,8,12,462,0,715,0,5538,1177,6715,328,0,378,0,610,706,1316
2022,8,MAR,Morocco,391,115,86,37,195,629,824,3753054,2345508,165031,5186,1407338,6268811,7676170,3552984,1286109,70108,20905,309566,4930124,5239706
2022,8,MDA,Moldova,0,0,20,0,10,20,30,0,0,9675,0,10666,9675,20344,0,0,17536,0,9903,17536,27439
2022,8,MDG,Madagascar,15,15,19,2,16,51,67,54353,305416,18484,2936,75900,381191,457094,2153,77243,7457,0,4651,86854,91506
2022,8,MDV,Maldives,3,8,28,0,16,39,55,8524,194956,59002,0,82715,262484,345202,972,13296,3754,0,58442,18025,76470
2022,8,MEX,Mexico,367,210,134,86,427,797,1224,4608562,3707809,182217,48004,3589064,8546652,12135751,3268458,1085173,153026,77309,2815259,4583992,7399269
2022,8,MHL,Marshall Islands,3,0,6,0,1,9,10,3144,0,7017,0,2268,10161,12429,348,0,144,0,914,492,1406
2022,8,MLT,Malta,153,8,39,24,154,224,378,439571,40138,36184,10428,680062,526336,1206418,433201,138,12198,23854,145486,469395,614896
2022,8,MMR,Myanmar,53,11,26,1,32,91,123,120690,131240,51675,230,242202,303841,546055,46397,31938,13568,0,199,91905,92104
2022,8,MNE,Montenegro,5,2,9,0,2,16,18,7857,41391,10997,0,19886,60246,80132,608,26477,9520,0,0,36605,36605
2022,8,MNP,Northern Mariana Islands,5,0,10,1,4,16,20,2879,0,4328,514,1096,7721,8817,0,0,1080,0,437,1080,1517
2022,8,MOZ,Mozambique,27,75,14,5,43,121,164,93018,438723,28053,3805,398248,563605,961856,60032,2876030,46671,225,97190,2982961,3080154
2022,8,MRT,Mauritania,24,14,16,2,21,56,77,42159,135102,16156,3942,155294,197362,352658,5622,478546,5640,0,58919,489809,548730
2022,8,MSR,Montserrat,0,0,8,0,2,8,10,0,0,1408,0,2307,1408,3715,0,0,1744,0,303,1744,2047
2022,8,MTQ,Martinique,14,1,15,8,17,38,55,41662,45841,17038,641,126898,105183,232082,22387,0,7494,2957,30291,32843,63134
2022,8,MUS,Mauritius,32,4,16,2,23,54,77,81847,97022,14294,0,263615,193167,456786,63780,328,7966,0,13262,72075,85345
2022,8,MYS,Malaysia,1327,229,286,38,1566,1880,3446,3771481,6365180,286452,7642,10006272,10430814,20437186,3972824,2509039,414714,13104,9534415,6909734,16444237
2022,8,MYT,Mayotte,5,2,4,0,1,11,12,12806,19431,1155,0,1039,33392,34431,2716,0,2753,0,0,5469,5469
2022,8,NAM,Namibia,13,14,7,3,13,37,50,9673,38263,1682,2425,260482,52045,312528,33967,196661,3344,0,546,233972,234520
2022,8,NCL,New Caledonia,23,25,10,1,12,59,71,27463,297177,5424,0,42138,330066,372205,21501,347335,1020,0,1561,369858,371419
2022,8,NGA,Nigeria,73,45,47,8,207,173,380,576886,1014128,63100,7591,802525,1661719,2464263,12962,132758,18902,0,1078707,164625,1243336
2022,8,NIC,Nicaragua,13,11,1,6,12,31,43,16038,113291,0,421,55235,129750,184986,16205,1768,2943,75,21741,20992,42734
2022,8,NLD,The Netherlands,825,221,1162,272,2780,2480,5260,5198943,8200888,919062,82633,16097743,14401641,30499488,4468791,987649,828924,313931,6310760,6599415,12910277
2022,8,NOR,Norway,357,145,1260,138,565,1900,2465,214366,560560,604111,36465,804548,1415589,2220207,189375,1834208,596434,46392,6013973,2666486,8680520
2022,8,NRU,Nauru,0,0,1,0,1,1,2,0,0,539,0,2876,539,3415,0,0,0,0,795,0,795
2022,8,NZL,New Zealand,165,160,29,28,92,382,474,295311,781068,17130,20268,425052,1113785,1538847,492185,1614402,73768,161,227376,2180532,2407916
2022,8,OMN,Oman,164,99,26,19,124,308,432,2497431,1432440,39514,22051,650655,3991453,4642121,2356725,3136361,100054,1678,1146253,5594837,6741103
2022,8,PAK,Pakistan,120,59,11,1,64,191,255,780799,1878081,16968,0,1046339,2675864,3722212,119315,327261,28775,0,449888,475351,925246
2022,8,PAN,Panama,402,68,24,46,239,540,779,4472862,269481,12476,27587,2863173,4782428,7645642,4237727,93000,18754,25916,1380910,4375425,5756364
2022,8,PER,Peru,120,138,31,13,138,302,440,1278950,1142644,72965,17042,1601588,2511615,4113211,1300945,2188248,56236,25,728084,3545465,4273553
2022,8,PHL,Philippines,495,182,527,96,442,1300,1742,1747162,2682505,280718,31727,1465270,4742166,6207456,149106,1513944,99014,6675,309270,1768763,2078041
2022,8,PLW,Palau,3,0,0,0,1,3,4,1315,0,0,0,3074,1315,4389,194,0,0,0,0,194,194
2022,8,PNG,Papua New Guinea,81,24,55,4,53,164,217,94935,43280,28607,3563,176841,170389,347234,16175,198463,32182,540,621882,247363,869246
2022,8,POL,Poland,179,82,322,43,154,626,780,1547465,2001694,293719,10489,2197158,3853417,6050607,1399264,498695,192007,4057,208386,2094056,2302454
2022,8,PRI,Puerto Rico,51,7,10,21,29,89,118,195604,139498,18408,8558,517078,362070,879152,11297,32505,2949,279,15384,47030,62416
2022,8,PRT,Portugal,340,42,261,24,182,667,849,919743,569625,200007,12053,1524965,1701460,3226450,1094949,78511,213002,3004,738966,1389494,2128480
2022,8,PYF,French Polynesia,9,0,23,11,2,43,45,18989,0,1474,569,32223,21032,53255,278,0,158,1026,248,1462,1710
2022,8,QAT,Qatar,86,66,26,25,212,203,415,444573,1992548,34785,12667,60463,2484589,2545055,136558,899171,38737,829,7145677,1075296,8220987
2022,8,REU,Réunion,20,4,11,1,4,36,40,116083,89722,12616,0,84869,218424,303294,21925,577,12935,0,0,35438,35438
2022,8,ROU,Romania,40,66,189,4,111,299,410,45391,243930,201279,0,841282,490611,1331903,66348,1749683,195293,0,232094,2011342,2243452
2022,8,RUS,Russian Federation,277,449,1526,125,1131,2377,3508,692462,485538,586572,64164,1399040,1828807,3227896,396473,17485004,1706580,16401,19586301,19604590,39190998
2022,8,SAU,Saudi Arabia,303,151,68,66,565,588,1153,3674508,3283298,81101,71476,4829801,7110425,11940247,3333088,2026510,98260,9929,38172360,5467820,43640208
2022,8,SDN,Sudan,9,8,26,11,20,54,74,20629,285531,37192,5311,70204,348672,418877,3510,27638,20791,665,439589,52607,492197
2022,8,SEN,Senegal,48,24,22,8,20,102,122,275634,583423,25742,8515,205914,893328,1099246,22138,75403,16303,1058,21387,114904,136293
2022,8,SGP,Singapore,1241,92,230,124,2440,1687,4127,19708176,914700,209689,27515,16784172,20860128,37644319,20746818,329496,226011,93410,11326876,21395782,32722694
2022,8,SLB,Solomon Islands,7,12,5,0,7,24,31,8317,5679,2602,0,69228,16600,85830,0,246612,7639,0,45,254252,254297
2022,8,SLE,Sierra Leone,10,3,29,0,4,42,46,12267,51221,35335,0,42002,98828,140831,1101,55403,38550,0,1124,95054,96178
2022,8,SLV,El Salvador,15,20,1,5,22,41,63,58735,185906,0,6265,179025,250909,429944,2964,55898,2616,67,1376,61545,62921
2022,8,SOM,Somalia,21,3,9,0,11,33,44,89696,66766,29370,0,73214,185833,259050,3614,405,1708,0,3274,5727,9003
2022,8,STP,São Tomé and Príncipe,0,0,0,0,1,0,1,0,0,0,0,1394,0,1394,0,0,0,0,369,0,369
2022,8,SUR,Suriname,8,1,28,2,17,39,56,3917,3088,13108,712,5865,20826,26693,267,0,6217,0,9378,6484,15864
2022,8,SVN,Slovenia,54,11,25,16,18,106,124,467018,215583,46571,10426,449606,739609,1189219,344422,0,32784,22707,1468,399920,401388
2022,8,SWE,Sweden,238,49,493,148,519,928,1447,166470,327555,409452,76402,2381027,979916,3360984,255837,185610,403961,121802,1419426,967248,2386700
2022,8,SXM,Sint Maarten,23,2,24,18,7,67,74,22075,6176,14900,1309,11289,44468,55757,5295,0,7634,1682,179,14615,14794
2022,8,SYC,Seychelles,9,0,5,0,1,14,15,12863,0,3660,0,14675,16523,31198,12082,0,5892,0,0,17974,17974
2022,8,SYR,Syria,8,7,4,1,0,20,20,10319,112461,7737,0,0,130518,130518,1652,480,297,0,0,2429,2429
2022,8,TCA,Turks and Caicos Islands,0,0,15,4,5,19,24,0,0,5126,0,4766,5126,9892,0,0,994,0,2918,994,3912
2022,8,TGO,Togo,90,11,6,5,15,112,127,545132,163914,4166,4364,268301,717581,985890,286468,0,9213,0,35592,295682,331275
2022,8,THA,Thailand,734,88,230,58,1480,1110,2590,3619230,1050574,230360,7809,4042654,4908000,8950689,4542749,690710,151143,73491,1475681,5458147,6933871
2022,8,TKM,Turkmenistan,0,0,41,46,32,87,119,0,0,18084,15901,2408,33990,36400,0,0,8204,12716,89164,20925,110091
2022,8,TLS,Timor-Leste,2,0,9,0,3,11,14,1024,0,25690,0,8294,26714,35009,0,0,104,0,79456,104,79560
2022,8,TON,Tonga,2,0,9,0,3,11,14,3073,0,6356,0,6660,9429,16089,0,0,2496,0,108,2496,2604
2022,8,TTO,Trinidad and Tobago,47,13,62,9,103,131,234,128564,140425,41234,1885,117740,312112,429860,38342,112391,122166,240,1371147,273147,1644310
2022,8,TUN,Tunisia,35,37,71,51,33,194,227,45237,480981,80542,58203,343721,664976,1008698,25319,143014,98557,12428,242100,279320,521420
2022,8,TUR,Türkiye,1113,455,1853,273,1047,3694,4741,3967310,6787851,1722791,81521,6264683,12559691,18824468,5207032,4284932,1487765,156027,6882590,11135978,18018641
2022,8,TUV,Tuvalu,2,0,0,0,1,2,3,3522,0,0,0,0,3522,3522,78,0,0,0,0,78,78
2022,8,TWN,Taiwan Province of China,1165,322,314,44,449,1845,2294,6544493,7648459,388638,36537,3493355,14618220,18111618,6873709,932228,360184,7392,2250516,8173571,10424121
2022,8,TZA,Tanzania,27,22,22,12,32,83,115,176924,436974,61095,24054,348356,699058,1047419,2972,141558,13806,0,21800,158337,180138
2022,8,UKR,Ukraine,3,43,170,2,59,218,277,68,10266,17367,1260,35740,28963,64708,6683,1103199,422197,0,161037,1532091,1693145
2022,8,URY,Uruguay,56,60,25,6,15,147,162,583507,324662,19985,2194,35195,930360,965556,676755,901803,96043,792,21558,1675408,1696968
2022,8,USA,United States,1567,1398,507,421,2087,3893,5980,27984577,12245899,855063,555537,22525530,41641273,64166933,10859804,22743682,892516,144384,36589405,34640526,71230031
2022,8,VCT,St.  Vincent and the Grenadines,6,0,6,16,9,28,37,1952,0,8357,432,15952,10741,26695,1067,0,626,40,684,1734,2419
2022,8,VEN,Venezuela,33,49,26,4,81,112,193,76384,1327493,70295,342,229990,1474516,1704511,77200,556929,22049,162,458432,656341,1114774
2022,8,VGB,British Virgin Islands,5,0,7,5,4,17,21,2802,0,1830,436,8535,5068,13603,1379,0,653,145,838,2177,3015
2022,8,VIR,United States Virgin Islands,38,1,19,9,50,67,117,17405,593,6208,108,344901,24317,369223,9807,0,2738,1699,252718,14252,266973
2022,8,VNM,Vietnam,1350,349,892,18,690,2609,3299,2538290,3327196,711890,20252,1522903,6597723,8120679,1924616,3132877,603170,0,577227,5660751,6238032
2022,8,VUT,Vanuatu,5,0,4,0,1,9,10,8069,0,2009,0,0,10078,10078,1559,0,1476,0,0,3035,3035
2022,8,WSM,Samoa,8,0,4,0,2,12,14,12320,0,1009,0,2566,13329,15897,2598,0,44,0,107,2642,2749
2022,8,YEM,Yemen,16,26,11,1,20,54,74,97213,727495,43787,2020,272137,870519,1142658,689,13728,918,0,344900,15335,360235
2022,8,ZAF,South Africa,138,251,50,34,144,473,617,1616427,910451,43908,32639,1860127,2603444,4463588,2042286,11263325,71761,28043,336867,13405446,13742327
2022,9,ABW,Aruba,8,1,10,3,0,22,22,16308,1983,11974,725,0,30990,30990,3563,0,226,26,0,3815,3815
2022,9,AGO,Angola,35,16,25,4,87,80,167,235995,317790,20776,3594,552151,578159,1130323,20466,51746,21492,0,929331,93705,1023042
2022,9,AIA,Anguilla,0,0,1,0,5,1,6,0,0,518,0,6439,518,6957,0,0,0,0,476,0,476
2022,9,ALB,Albania,5,4,39,1,8,49,57,8247,38318,57256,0,62934,103825,166760,0,4137,3063,0,4137,7201,11339
2022,9,ARE,United Arab Emirates,635,196,393,100,752,1324,2076,9187781,1635481,261927,78507,6464392,11163774,17628206,8308358,5334469,351020,19026,10517776,14012944,24530782
2022,9,ARG,Argentina,61,287,61,25,281,434,715,431343,725161,51623,8398,504306,1216531,1720851,478237,5901185,133220,28924,1958954,6541581,8500560
2022,9,ASM,American Samoa,5,0,5,0,3,10,13,2756,0,3836,0,160,6592,6752,1072,0,103,0,0,1175,1175
2022,9,ATG,Antigua and Barbuda,5,0,8,6,19,19,38,4578,0,3304,185,52907,8069,60977,960,0,613,0,26349,1573,27922
2022,9,AUS,Australia,301,1202,155,151,366,1809,2175,3845726,3185703,143126,132654,4302067,7307254,11609360,2201316,110164374,167885,21740,4896940,112555348,117452324
2022,9,AZE,Azerbaijan,0,5,48,46,88,99,187,0,4845,35910,24656,497191,65429,562631,0,1895,6861,10385,27466,19149,46621
2022,9,BEL,Belgium,465,97,465,376,1419,1403,2822,6533145,1880916,352534,189447,4602294,8956096,13558436,7671151,625936,429371,457102,3461990,9183643,12645662
2022,9,BEN,Benin,48,6,3,4,11,61,72,190000,218430,3390,3426,41230,415249,456481,47380,1372,1764,30,29655,50547,80202
2022,9,BES,"Bonaire,  Saint Eustatius and Saba",2,0,19,1,23,22,45,652,0,12678,140,339213,13470,352683,4438,0,37087,0,144696,41525,186221
2022,9,BGD,Bangladesh,110,36,31,1,82,178,260,578512,623023,83494,594,816164,1285636,2101814,11766,6517,1628,0,17042,19914,36957
2022,9,BGR,Bulgaria,16,14,70,1,55,101,156,19027,129718,106333,221,690706,255305,946025,10557,166094,33214,233,258015,210102,468124
2022,9,BHR,Bahrain,28,40,13,15,28,96,124,94294,1453159,28963,2309,31281,1578734,1610019,47524,807197,7090,54,752396,861871,1614272
2022,9,BHS,The Bahamas,86,8,24,25,45,143,188,204517,33726,8432,1821,257051,248505,505560,209401,168342,5037,695,21097,383484,404583
2022,9,BLM,Saint-Barthélemy,0,0,0,9,5,9,14,0,0,0,2356,2991,2356,5347,0,0,0,145,1294,145,1439
2022,9,BLZ,Belize,11,1,7,0,4,19,23,6622,0,6656,0,23456,13279,36735,7795,15484,691,0,0,23970,23970
2022,9,BRA,Brazil,600,920,453,33,858,2006,2864,3860342,6520395,270270,23397,16256624,10674467,26931150,4495211,47441455,1012617,37100,18694115,52986468,71680637
2022,9,BRB,Barbados,19,6,11,2,8,38,46,18315,33191,4200,370,33754,56078,89834,2948,0,3520,0,80,6470,6550
2022,9,BRN,Brunei Darussalam,16,3,5,4,40,28,68,27923,90423,10460,2232,54093,131042,185137,3596,0,6797,0,353381,10394,363776
2022,9,CAN,Canada,186,498,84,54,236,822,1058,2606402,2271991,125755,62613,3220775,5066783,8287585,916463,11726960,185610,22376,2824197,12851431,15675644
2022,9,CHL,Chile,130,152,97,35,164,414,578,1056932,1875988,85690,31558,1586285,3050183,4636476,1225554,2753287,142773,468,294284,4122089,4416376
2022,9,CHN,China,6091,6719,2489,462,5569,15761,21330,66726710,198788627,3781546,200412,51753210,269497882,321251583,95616453,66460403,3446052,430346,15441112,165953847,181395282
2022,9,CIV,Côte d'Ivoire,47,40,14,5,22,106,128,132541,862109,25283,2375,159472,1022320,1181797,67519,276152,31148,166,91101,374989,466091
2022,9,CMR,Cameroon,40,30,6,3,26,79,105,87303,429164,1134,0,137150,517604,654758,22467,142404,9460,0,529905,174332,704239
2022,9,COD,Democratic Republic of the Congo,9,8,30,0,12,47,59,13145,38236,61828,0,5274,113213,118488,0,30171,1911,0,644890,32082,676972
2022,9,COG,Republic of Congo,39,5,37,2,4,83,87,247140,62158,4527,2472,0,316299,316299,64913,42996,63755,0,15822,171666,187489
2022,9,COK,Cook Islands,0,0,2,0,0,2,2,0,0,1541,0,0,1541,1541,0,0,0,0,0,0,0
2022,9,COL,Colombia,237,125,111,28,96,501,597,606637,1143809,182964,20271,453597,1953719,2407336,362878,3017287,110299,940,2391659,3491422,5883090
2022,9,COM,Comoros,5,2,2,0,0,9,9,3468,16451,3114,0,0,23033,23033,2321,0,0,0,0,2321,2321
2022,9,CPV,Cabo Verde,13,9,54,9,37,85,122,15354,8224,20258,2297,40257,46133,86390,3043,6864,660,60,142730,10627,153357
2022,9,CRI,Costa Rica,96,18,15,6,17,135,152,83993,187209,26950,4408,143220,302566,445789,247792,555,6460,0,49308,254812,304121
2022,9,CUB,Cuba,17,19,20,1,42,57,99,55725,287374,27041,193,336708,370337,707047,1393,12171,6679,182,93307,20425,113734
2022,9,CUW,Curaçao,12,0,13,4,20,29,49,19031,0,6164,1780,182488,26975,209467,1348,0,4201,0,56723,5549,62273
2022,9,CYM,Cayman Islands,14,0,10,0,0,24,24,15504,0,7277,0,0,22783,22783,109,0,224,0,0,334,334
2022,9,CYP,Cyprus,48,5,55,34,43,142,185,67454,25065,27807,4646,196258,124981,321239,9574,47181,64019,1567,9897,122345,132243
2022,9,DEU,Germany,679,140,581,295,488,1695,2183,6708089,3273831,488021,165685,3600518,10635724,14236304,6602808,1226656,358267,253411,892792,8441231,9334086
2022,9,DJI,Djibouti,32,13,22,6,21,73,94,201866,248875,70637,894,483674,522285,1005966,19888,2670,5765,3265,82953,31589,114543
2022,9,DMA,Dominica,6,2,6,0,6,14,20,6055,0,1065,0,1777,7120,8897,220,460,323,0,2712,1004,3716
2022,9,DNK,Denmark,170,74,490,76,271,810,1081,141030,454652,390663,12756,1016169,999133,2015344,175093,216187,185959,43882,507882,621158,1129064
2022,9,DOM,Dominican Republic,129,30,50,18,46,227,273,372334,608991,88121,11654,291896,1081112,1373016,87532,6830,23602,2680,50879,120651,171531
2022,9,DZA,Algeria,98,87,92,3,149,280,429,256844,1699853,143800,0,260452,2100512,2360973,8890,1082305,93494,0,3543651,1184696,4728359
2022,9,ECU,Ecuador,112,35,26,13,95,186,281,161341,492984,14993,4035,177202,673357,850569,399660,86161,54860,552,86715,541236,627955
2022,9,EGY,Egypt,274,164,179,40,135,657,792,1313944,4743043,225802,31199,1553305,6314062,7867389,1318273,715919,202795,4841,3603059,2241866,5844931
2022,9,ERI,Eritrea,3,0,4,0,1,7,8,6042,0,3398,0,25173,9440,34614,0,0,14269,0,0,14269,14269
2022,9,ESP,Spain,1181,420,749,349,928,2699,3627,5715197,4703133,603776,200348,8882096,11222619,20104829,6347748,2376551,774289,246624,4379284,9745373,14124760
2022,9,EST,Estonia,63,6,116,21,71,206,277,38998,60974,87780,3287,230121,191046,421174,76175,172750,109125,18536,358658,376597,735263
2022,9,FIN,Finland,170,30,333,192,201,725,926,74913,103856,277177,57148,1278741,513104,1791865,374984,236538,396933,157985,951769,1166471,2118246
2022,9,FJI,Fiji,30,4,10,3,21,47,68,28293,33960,8650,969,122802,71875,194680,24082,89804,2440,932,52083,117260,169345
2022,9,FRA,France,324,102,395,120,662,941,1603,1933128,1678763,313910,60428,8428384,3986268,12414712,1991387,1237959,438141,27850,1400811,3695381,5096230
2022,9,FRO,Faroe Islands,2,0,20,0,1,22,23,1632,0,5259,0,2570,6891,9461,467,0,23864,0,0,24332,24332
2022,9,FSM,Micronesia,6,0,4,0,5,10,15,1878,0,3148,0,11119,5026,16145,414,0,188,0,0,602,602
2022,9,GAB,Gabon,17,10,10,1,32,38,70,8641,64036,8905,0,54124,81582,135709,38308,121186,4781,0,639049,164279,803329
2022,9,GBR,United Kingdom,749,124,887,695,996,2455,3451,2991222,2817506,926599,707024,7030531,7442529,14473192,2270772,248664,357691,114184,4937849,2991382,7929303
2022,9,GEO,Georgia,13,8,54,7,38,82,120,28223,35168,51082,5951,30736,120428,151165,16024,122650,67077,742,199310,206494,405805
2022,9,GHA,Ghana,79,24,16,5,14,124,138,487444,513551,38409,6405,47585,1045821,1093408,118061,106391,5938,25,150462,230417,380879
2022,9,GIB,Gibraltar,4,0,8,1,55,13,68,819,0,2209,0,100998,3028,104029,984,0,1120,0,20403,2104,22510
2022,9,GIN,Guinea,15,32,19,2,10,68,78,109200,328754,26098,0,159707,464055,623767,238,1129465,37850,0,0,1167556,1167556
2022,9,GLP,Guadeloupe,13,0,16,18,16,47,63,46170,0,12899,8655,18604,67726,86331,15831,0,3243,7013,3877,26087,29964
2022,9,GMB,The Gambia,6,3,0,2,2,11,13,25451,8755,0,7662,2508,41868,44376,162,0,0,0,2276,162,2438
2022,9,GNB,Guinea-Bissau,3,2,4,4,3,13,16,3977,38637,974,0,3385,43588,46973,4754,1809,4783,0,2395,11346,13742
2022,9,GNQ,Equatorial Guinea,18,4,12,0,20,34,54,35991,60556,15131,0,34453,111678,146131,1286,68670,2830,0,397306,72786,470093
2022,9,GRC,Greece,287,84,269,146,581,786,1367,2205393,283477,162521,51583,2404304,2703007,5107342,2295532,190761,93406,29914,1791594,2609637,4401251
2022,9,GRD,Grenada,12,2,10,0,9,24,33,10826,0,14741,0,4048,25569,29618,1798,0,917,0,1087,2715,3802
2022,9,GTM,Guatemala,134,24,6,8,42,172,214,145625,472045,11499,6273,374590,635456,1010052,211300,75594,14623,0,107837,301521,409362
2022,9,GUF,French Guiana,4,1,5,2,5,12,17,2211,3537,2068,0,3920,7816,11737,7327,0,0,0,148,7327,7475
2022,9,GUM,Guam,9,1,5,2,3,17,20,17434,7520,1396,1024,39847,27376,67224,1794,0,3130,0,11117,4924,16041
2022,9,GUY,Guyana,13,7,65,3,35,88,123,14846,5385,39551,712,34017,60497,94518,12569,45180,39510,0,1502761,97261,1600025
2022,9,HKG,Hong Kong SAR,1133,20,36,16,156,1205,1361,7789883,303475,57831,6831,1668070,8158038,9826116,8869975,14191,23351,818,83022,8908345,8991382
2022,9,HND,Honduras,74,20,8,6,28,108,136,47647,290905,21848,1795,184883,362204,547092,74216,260238,1478,87,52251,336020,388271
2022,9,HRV,Croatia,31,19,39,0,38,89,127,65538,52599,9382,0,755501,127521,883023,31853,134754,33608,0,18892,200222,219114
2022,9,HTI,Haiti,10,2,28,4,10,44,54,32183,60382,38427,0,25130,130995,156127,175,178,9601,0,3444,9954,13399
2022,9,IDN,Indonesia,1265,1219,1371,144,2401,3999,6400,1921948,7296556,1034961,29400,5906569,10283062,16189854,1617024,34224758,1375996,31683,8417007,37249658,45666854
2022,9,IND,India,650,864,509,25,641,2048,2689,4559321,28130663,468763,498,8679604,33159340,41839038,4258288,7863890,323126,23015,3775241,12468397,16243680
2022,9,IRL,Ireland,135,27,96,82,82,340,422,339475,427646,84024,63329,638398,914489,1552908,276457,11324,79048,28569,34391,395411,429807
2022,9,IRN,Iran,65,46,225,42,71,378,449,367437,1619694,206813,7602,1409342,2201574,3610926,131867,585984,169066,1238,959220,888182,1847409
2022,9,IRQ,Iraq,40,14,20,5,138,79,217,221577,379899,33217,893,500034,635597,1135641,20690,25418,1603,19,12361065,47730,12408800
2022,9,ISL,Iceland,42,5,19,0,16,66,82,50163,63856,8711,0,82575,122733,205310,60601,46,7187,0,6794,67835,74629
2022,9,ISR,Israel,202,70,122,36,39,430,469,688721,1211402,268479,43494,326991,2212153,2539149,96601,341036,21134,1639,230725,460432,691169
2022,9,ITA,Italy,802,165,433,580,731,1980,2711,3524929,2970853,719523,334231,8395829,7549663,15945550,3724078,120659,356202,336467,2822675,4537492,7360193
2022,9,JAM,Jamaica,117,11,31,14,68,173,241,304855,75228,38493,9160,352386,427746,780145,35111,337007,43220,4571,136571,419919,556496
2022,9,JOR,Jordan,22,38,19,10,10,89,99,169219,717238,29054,14762,223145,930284,1153430,4360,565474,34763,164,136545,604767,741315
2022,9,JPN,Japan,2651,3094,8103,1650,8262,15498,23760,8349585,25800418,3677838,215556,17923073,38044192,55967897,6614711,5152965,3721394,652154,8716933,16141938,24859321
2022,9,KAZ,Kazakhstan,0,2,39,10,28,51,79,0,0,6146,6053,101,12200,12301,0,0,39570,5034,237254,44606,281866
2022,9,KEN,Kenya,38,22,13,8,26,81,107,271189,519447,32916,5170,959715,828732,1788454,20620,54088,6553,0,56509,81262,137773
